Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Transmission,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,City CO2 Rounded Adjusted - Fuel2,Hwy CO2 Rounded Adjusted - Fuel2,Comb CO2 Rounded Adjusted - Fuel2,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code (PHEV only),Charge Depleting Calc Appr Desc (PHEV only),Charge Sustaining Calc Appr Code (PHEV only),Charge Sustaining Calc Appr Desc (PHEV only),EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Smog Rating Test Group,#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),#1 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 1),SmartWay1 (EPA-derived SmartWay rating for Test Group 1),#2 Smog Rating Test Group,#2 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 2),#2 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 2),SmartWay2 (EPA-derived SmartWay rating for Test Group 2),#3 Smog Rating Test Group,#3 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 3),#3 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 3),SmartWay3 (EPA-derived SmartWay rating for Test Group 3),#4 Smog Rating Test Group,#4 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 4),#4 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 4),SmartWay4 (EPA-derived SmartWay rating for Test Group 4),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),CO2-PHEV Composite Rounded Adjusted Combined CO2,240V Charge Time at 240 volts (hours),120V Charge time at 120 Volts (hours),PHEV Total Driving Range (rounded to nearest 10 miles)DISTANCE,City PHEV Composite MPGe,Hwy PHEV Composite MPGe,Comb PHEV Composite MPGe,,,
2024,Ferrari,"Ferrari North America, Inc.",Ferrari Daytona SP3,FEX,251,6.5,12,Auto(AM7),12,16,13,14.4454,21.653,16.9904,11.8483,15.9121,13.3868,G,NA,Naturally Aspirated,AM,Automated Manual,,7,N,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,44,0,,,,,4950,4950,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,9/1/2023,33875,,Y,N,,,N,N,Ferrari Daytona SP3,N,Not applicable,Y,See application,N,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,5W40,Y,Yes,Ferrari Daytona SP3,,,,,,,17.1,,,1,1,,RFEXV06.5GDI,3,,,,,,,,,,,,,,,,15000,745,556,660,,,,,,,,,,
2024,Jaguar Land Rover L,Jaguar,F-TYPE P450 AWD R-Dynamic Conv,JLX,181,5.0,8,Auto(S8),16,24,18,19.2287,33.7286,23.8409,15.5008,24.0365,18.4489,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,3600,3600,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,1/30/2023,32694,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20,Y,Yes,F-TYPE P450 AWD Convertible,,,,,,,24,,,4,4,,RJLXJ05.0FSM,3,,,,,,,,,,,,,,,,8250,571,369,481,,,,,,,,,,
2024,Jaguar Land Rover L,Jaguar,F-TYPE P450 AWD R-Dynamic Coupe,JLX,180,5.0,8,Auto(S8),16,24,18,19.2287,33.7286,23.8409,15.5008,24.0365,18.4489,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,3600,3600,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,1/30/2023,32693,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20,Y,Yes,F-TYPE P450 AWD Coupe,,,,,,,24,,,4,4,,RJLXJ05.0FSM,3,,,,,,,,,,,,,,,,8250,571,369,481,,,,,,,,,,
2024,Jaguar Land Rover L,Jaguar,F-TYPE P450 RWD Convertible,JLX,179,5.0,8,Auto(S8),17,24,19,20.7335,34.0972,25.1733,16.6294,24.2996,19.3826,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,3400,3400,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,1/30/2023,32695,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20,Y,Yes,F-TYPE P450 RWD Convertible,,,,,,,25.3,,,4,4,,RJLXJ05.0FSM,3,,,,,,,,,,,,,,,,7250,536,367,460,,,,,,,,,,
2024,Jaguar Land Rover L,Jaguar,F-TYPE P450 RWD Coupe,JLX,178,5.0,8,Auto(S8),17,24,19,20.7335,34.0972,25.1733,16.6294,24.2996,19.3826,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,3400,3400,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,1/30/2023,32696,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20,Y,Yes,F-TYPE P450 RWD Coupe,,,,,,,25.3,,,4,4,,RJLXJ05.0FSM,3,,,,,,,,,,,,,,,,7250,536,367,460,,,,,,,,,,
2024,Jaguar Land Rover L,Jaguar,F-TYPE R AWD Convertible,JLX,175,5.0,8,Auto(S8),16,24,18,19.2287,33.7286,23.8409,15.5008,24.0365,18.4489,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,3600,3600,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,1/30/2023,32697,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20,Y,Yes,F-TYPE R AWD Convertible,,,,,,,24,,,4,4,,RJLXJ05.0FSM,3,,,,,,,,,,,,,,,,8250,571,369,481,,,,,,,,,,
2024,Jaguar Land Rover L,Jaguar,F-TYPE R AWD Coupe,JLX,174,5.0,8,Auto(S8),16,24,18,19.2287,33.7286,23.8409,15.5008,24.0365,18.4489,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,3600,3600,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,1/30/2023,32698,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20,Y,Yes,F-TYPE R AWD Coupe,,,,,,,24,,,4,4,,RJLXJ05.0FSM,3,,,,,,,,,,,,,,,,8250,571,369,481,,,,,,,,,,
2024,Volkswagen Group of,Lamborghini,Huracan Coupe 2WD,VGA,16,5.2,10,Auto(AM-S7),13,18,15,15.4,24.4,18.4649,12.8435,18.2618,14.8225,G,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,N,N,R,"2-Wheel Drive, Rear",15,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,4300,4300,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,6/1/2023,33192,,N,N,,,N,N,Applies to DGFC var: 0,Y,Soft COD. Spark &amp; Fuel cut on 1 bank electronically. Valve train operates as normal.,Y,F3,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,N,,N,0W30 VW50400 / VW50700,N,No,,,,,,,,18.6,,,2,2,,RVGAV05.2NDE,1,,,,,,,,,,,,,,,,11750,687,484,596,,,,,,,,,,
2024,Volkswagen Group of,Lamborghini,Huracan Spyder,VGA,14,5.2,10,Auto(AM-S7),13,18,15,15.3,24.7,18.4617,12.7845,17.6332,14.5898,G,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,N,N,A,All Wheel Drive,15,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,4300,4300,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,6/1/2023,33171,,N,N,,,N,N,Applies to DGFA var: 0,Y,Soft COD. Spark &amp; Fuel cut on 1 bank electronically. Valve train operates as normal.,Y,F3,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,N,,N,0W30 VW50400 / VW50700,N,No,,,,,,,,18.6,,,2,2,,RVGAV05.2NDE,1,,,,,,,,,,,,,,,,11750,688,501,604,,,,,,,,,,
2024,Volkswagen Group of,Lamborghini,Huracan Sterrato,VGA,15,5.2,10,Auto(AM-S7),13,18,15,15.3,24.7,18.4617,12.7845,17.6332,14.5898,G,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,N,N,A,All Wheel Drive,15,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,4300,4300,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,6/1/2023,33175,,N,N,,,N,N,Applies to DGFB var: 0,Y,Soft COD. Spark &amp; Fuel cut on 1 bank electronically. Valve train operates as normal.,Y,F3,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,N,,N,0W30 VW50400 / VW50700,N,No,,,,,,,,18.6,,,2,2,,RVGAV05.2NDE,1,,,,,,,,,,,,,,,,11750,688,501,604,,,,,,,,,,
2024,Lotus,Lotus Cars Ltd,Emira,LTX,12,3.5,6,Auto(S6),18,26,21,22.5791,34.6205,26.7688,18.4143,26.0662,21.2171,,SC,Supercharged,SA,Semi-Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,49,5,,,,,2550,2550,,,,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,6/6/2024,34919,,,N,,,N,N,"The 2GR engine is a proven Toyota engine, in use on such vehicles as the US specification Toyota Camry. Lotus has previously used Toyota powertrains and found both reliability and emissions durability to be excellent. This engine does not feature any new, unproven technology.",N,,Y,VVT mechanisms are on the inlet and exhaust camshafts for both engine banks. The system changes inlet and exhaust valve timing over the entire speed range in accordance to engine speed and load.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W-40,N,No,Emira V6 Automatic,,,,,,,27.1,,,4,4,,RLTXV03.5JHB,3,,,,,,,,,,,,,,,,3000,477,335,413,,,,,,,,,,
2024,Lotus,Lotus Cars Ltd,Emira,LTX,11,3.5,6,Manual(M6),16,24,19,19.6679,31.8139,23.7478,16.2684,23.9662,19.0171,,SC,Supercharged,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,49,5,,,,,2850,2850,,,,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,12/15/2023,34279,,,N,,,N,N,"The 2GR engine is a proven Toyota engine, in use on such vehicles as the US specification Toyota Camry. Lotus has previously used Toyota powertrains and found both reliability and emissions durability to be excellent. This engine does not feature any new, unproven technology.",N,,Y,VVT mechanisms are on the inlet and exhaust camshafts for both engine banks. The system changes inlet and exhaust valve timing over the entire speed range in accordance to engine speed and load.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W-40,N,No,Emira V6,,,,,,,25,,,4,4,,RLTXV03.5JHB,3,,,,,,,,,,,,,,,,4500,539,363,460,,,,,,,,,,
2024,Maserati,MASERATI,MC20,MAX,50,3.0,6,Auto(S8),15,25,18,18.3106,31.9272,22.6594,15.2655,24.7365,18.4431,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,3600,3600,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,10/16/2023,34080,,Y,N,,,N,N,,N,,Y,Variable camshaft timing for exhaust and inlet,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,N,,N,SAE 5W-40,N,No,,,,,,,,22.8,,,4,4,,RMAXV03.0SPR,5,,,,,,,,,,,,,,,,8250,576,351,474,,,,,,,,,,
2024,Maserati,MASERATI,MC20 Spyder,MAX,51,3.0,6,Auto(S8),15,25,18,18.1829,31.8508,22.5344,15.0516,24.9347,18.319,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,3600,3600,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,9/29/2023,34082,,Y,N,,,N,N,,N,,Y,Variable camshaft timing for exhaust and inlet,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,N,,N,SAE 5W-40,N,No,,,,,,,,22.7,,,4,4,,RMAXV03.0SPR,5,,,,,,,,,,,,,,,,8250,583,358,482,,,,,,,,,,
2024,MAZDA,MAZDA,MX-5,TKX,402,2.0,4,Auto(S6),26,35,29,33.9126,50.7281,39.8581,26.11,34.8318,29.4256,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2200,2200,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,2/18/2024,34245,,N,N,,,N,N,,N,,Y,This technology optimizes the valve timing by using computer control to continuously switch the intake and exhaust valve opening/closing timing according to driving conditions.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,GF-6 0W-20,N,No,,,,,,,,40.1,,,6,6,,RTKXV02.0FFB,3,,,,,,,,,,,,,,,,1250,339,254,301,,,,,,,,,,
2024,MAZDA,MAZDA,MX-5,TKX,401,2.0,4,Manual(M6),26,34,29,34,48.6,39.3148,26.1701,33.5269,29.0373,,NA,Naturally Aspirated,M,Manual,,6,N,Y,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2200,2200,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,2/18/2024,34244,,N,N,,,N,N,,N,,Y,This technology optimizes the valve timing by using computer control to continuously switch the intake and exhaust valve opening/closing timing according to driving conditions.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,GF-6 0W-20,N,No,,,,,,,,39.6,,,6,6,,RTKXV02.0FFB,3,,,,,,,,,,,,,,,,1250,338,264,305,,,,,,,,,,
2024,Mercedes-Benz,Mercedes-Benz,AMG GT 55 4MATIC+ (coupe),MBX,533,4.0,8,Auto(A9),13,20,16,16.2,28,19.9912,13.2097,20.2334,15.6552,G,TC,Turbocharged,A,Automatic,,9,Y,N,A,All Wheel Drive,10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,4050,4050,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,1/12/2024,34358,,,N,,,N,N,"AMG SL 55 4MATIC+, AMG GT 55 4MATIC+",N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W40,Y,Yes,AMG GT 55 4MATIC+ (coupe),,,,,,,20.1,,,3,3,,RMBXV04.0U3A,5,,,,,,,,,,,,,,,,10500,673,440,568,,,,,,,,,,
2024,Mercedes-Benz,Mercedes-Benz,AMG GT 63 4MATIC+ (coupe),MBX,534,4.0,8,Auto(A9),13,20,16,16.2,28,19.9912,13.2097,20.2334,15.6552,G,TC,Turbocharged,A,Automatic,,9,Y,N,A,All Wheel Drive,10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,4050,4050,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,1/12/2024,34357,,,N,,,N,N,"AMG SL 63 4MATIC+, AMG GT 63 4MATIC+",N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W40,Y,Yes,AMG GT 63 4MATIC+ (coupe),,,,,,,20.1,,,3,3,,RMBXV04.0U3A,5,,,,,,,,,,,,,,,,10500,673,440,568,,,,,,,,,,
2024,Mercedes-Benz,Mercedes-Benz,AMG SL 43,MBX,222,2.0,4,Auto(A9),20,27,22,24.8,38.3,29.4753,19.6583,27.0344,22.4097,,TC,Turbocharged,A,Automatic,,9,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2950,2950,,,,,,,,,,,,,,,,,,,,SIDI; Mild Hybrid; ,2,2,1,Two Seaters,car,Derived 5-cycle label,11/29/2023,34219,,,N,,,N,N,M139-20DETC (AMG GLC 43 4MATIC),N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,Y,Camtronic on the exhaust camshift with 2 cams for each cylinder: Low/High,Battery(s),,1,Lithium Ion,,48,20,80,On-Board,,,Electrical Regen Brake,,Both,N,,,,RSG Engine with 48V Technology,1,DC Brushless,,10,,,GDI,Spark Ignition Direct Injection,N,N,N,0W30,Y,Yes,,,,,,,,29.7,,,5,5,,RMBXV02.0HY7,5,,,,,,,,,,,,,,,,5000,454,330,398,,,,,,,,,,
2024,Nissan,NISSAN,Z,NSX,58,3.0,6,Auto(S9),19,28,22,25.0655,39.8829,30.0973,19,28.0517,22,,TC,Turbocharged,SA,Semi-Automatic,,9,Y,N,R,"2-Wheel Drive, Rear",15,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2950,2950,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,8/31/2023,33672,,N,,,,N,N,For Z,N,,Y,"EXH;ECM controlled, Oil pressure driven INT;ECM and VTC controller controlled, Electric driven",N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 0W-20,N,No,,,,,,,,30.3,,,5,5,,RNSXV03.0PXA,5,,,,,,,,,,,,,,,,5000,469,318,405,,,,,,,,,,
2024,Nissan,NISSAN,Z,NSX,57,3.0,6,Manual(M6),18,24,20,22.8,33.8757,26.7332,18.1909,24.1521,20.4638,,TC,Turbocharged,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",15,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,3200,3200,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,8/31/2023,33674,,N,,,,N,N,For Z,N,,Y,"EXH;ECM controlled, Oil pressure driven INT;ECM and VTC controller controlled, Electric driven",N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 0W-20,N,No,,,,,,,,26.9,,,4,4,,RNSXV03.0PXA,5,,,,,,,,,,,,,,,,6250,489,368,435,,,,,,,,,,
2024,Nissan,NISSAN,Z NISMO,NSX,59,3.0,6,Auto(S9),17,24,19,23,35.3989,27.3035,17,24,19,,TC,Turbocharged,SA,Semi-Automatic,,9,Y,N,R,"2-Wheel Drive, Rear",15,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,3400,3400,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,8/31/2023,33673,,Y,,,,N,N,For Z NISMO,N,,Y,"EXH;ECM controlled, Oil pressure driven INT;ECM and VTC controller controlled, Electric driven",N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 0W-20,N,No,,,,,,,,27.5,,,4,4,,RNSXV03.0PXA,5,,,,,,,,,,,,,,,,7250,524,371,469,,,,,,,,,,
2024,Porsche,Porsche,718 Boxster,PRX,202,2.0,4,Auto(AM-S7),21,27,24,27.2,38.3,31.2794,21.3942,27.0344,23.6109,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,N,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,8/15/2023,33825,,,N,,,N,N,718 Boxster / 718 Cayman / 718 Boxster T / 718 Cayman T models,N,,Y,VarioCam Plus,Y,VarioCam Plus,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W40,Y,Yes,,,,,,,,31.5,,,5,5,,RPRXV02.5B82,1,,,,,,,,,,,,,,,,3750,414,328,375,,,,,,,,,,
2024,Porsche,Porsche,718 Boxster,PRX,201,2.0,4,Manual(M6),20,25,22,24.8,34.7,28.453,19.6583,24.6935,21.6444,,TC,Turbocharged,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2950,2950,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,8/15/2023,33824,,,N,,,N,N,718 Boxster / 718 Cayman / 718 Boxster T / 718 Cayman T models,N,,Y,VarioCam Plus,Y,VarioCam Plus,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W40,Y,Yes,,,,,,,,28.7,,,5,5,,RPRXV02.5B82,1,,,,,,,,,,,,,,,,5000,452,358,409,,,,,,,,,,
